"DATA_YEAR","ARRESTEE_ID","INCIDENT_ID","ARRESTEE_SEQ_NUM","ARREST_DATE","ARREST_TYPE_ID","MULTIPLE_INDICATOR","OFFENSE_TYPE_ID","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","RESIDENT_CODE","UNDER_18_DISPOSITION_CODE","CLEARANCE_IND","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2020,41624610,134689169,1,01-DEC-20,1,"N",16,5,33,"F",1,2,"R","","",33,0
2020,41624618,134689201,1,28-DEC-20,2,"N",16,5,19,"F",1,,"U","","",19,0
2020,41624889,134689936,1,06-JUL-20,1,"N",51,5,43,"F",1,1,"N","","",43,0
2020,41622289,134692979,1,12-APR-20,2,"N",35,5,21,"M",1,2,"R","","",21,0
2020,41622500,134693649,1,23-NOV-20,3,"N",27,5,39,"M",2,2,"N","","",39,0
2020,41625970,134704252,2,18-JUL-20,1,"N",2,5,44,"F",1,2,"N","","",44,0
2020,41625969,134704252,1,18-JUL-20,1,"N",2,5,26,"M",1,2,"N","","",26,0
2020,41623627,134700920,1,20-JUL-20,1,"N",28,5,36,"M",1,2,"N","","",36,0
2020,41625976,134704351,1,23-JUL-20,1,"N",27,5,68,"M",2,2,"R","","",68,0
2020,41623656,134704367,1,11-JAN-21,3,"N",44,5,33,"M",2,2,"R","","",33,0
2020,41623675,134704379,1,11-OCT-20,1,"N",16,5,38,"F",1,2,"R","","",38,0
2020,41608771,134684659,1,11-MAY-20,2,"N",23,5,24,"M",2,2,"","","",24,0
2020,41608786,134684713,1,14-NOV-20,1,"N",16,5,30,"M",1,2,"","","",30,0
2020,41608800,134684753,1,01-DEC-20,1,"N",51,5,30,"F",1,2,"","","",30,0
2020,41608893,134685103,1,06-NOV-20,1,"N",16,5,41,"M",1,2,"","","",41,0
2020,41608923,134685212,1,27-JAN-20,2,"C",45,5,61,"F",1,2,"","","",61,0
2020,41608924,134685212,2,27-JAN-20,2,"C",45,5,31,"F",1,2,"","","",31,0
2020,41609098,134687240,1,28-SEP-20,3,"N",45,5,55,"M",1,2,"","","",55,0
2020,41621740,134687276,1,24-MAY-20,1,"N",44,5,32,"M",1,2,"","","",32,0
2020,41609224,134687813,1,13-NOV-20,1,"N",16,5,33,"M",1,2,"","","",33,0
2020,41609246,134687843,1,18-DEC-20,1,"C",23,5,44,"M",1,2,"N","","",44,0
2020,41622155,134692541,1,27-MAY-20,2,"N",44,5,15,"M",1,2,"R","R","",15,0
2020,41622230,134692809,1,24-FEB-20,1,"N",34,5,42,"M",1,2,"R","","",42,0
2020,41624783,134693276,2,05-MAY-20,2,"N",35,5,38,"F",1,2,"U","","",38,0
2020,41624777,134693276,1,05-MAY-20,1,"N",16,5,27,"M",1,2,"R","","",27,0
2020,41622535,134690109,1,09-AUG-20,1,"N",10,5,68,"M",1,2,"","","",68,0
2020,41625067,134694172,1,30-OCT-20,1,"N",3,5,29,"M",1,2,"U","","",29,0
2020,41625294,134696623,1,11-DEC-20,1,"N",35,5,17,"M",1,2,"R","R","",17,0
2020,41623132,134701792,1,29-JUL-20,1,"N",5,5,50,"M",1,,"R","","",50,0
2020,41622860,134694996,1,27-AUG-20,3,"N",27,5,19,"M",1,2,"U","","",19,0
2020,41625259,134694996,2,27-AUG-20,3,"N",27,5,17,"F",1,2,"U","R","",17,0
2020,41625355,134695588,1,08-OCT-20,1,"N",35,5,25,"M",1,2,"R","","",25,0
2020,41625384,134697122,1,17-JUN-20,3,"N",51,5,22,"M",1,,"U","","",22,0
2020,41623037,134697565,1,22-SEP-20,1,"N",28,5,27,"M",1,2,"N","","",27,0
2020,41623190,134698639,1,28-NOV-20,1,"N",23,5,38,"M",1,2,"R","","",38,0
2020,41880060,135539727,1,24-JUL-20,2,"N",16,5,17,"F",1,2,"R","R","",17,0
2020,41880061,135539727,2,24-JUL-20,2,"N",16,5,22,"M",1,2,"R","","",22,0
2020,41880067,135539727,3,24-JUL-20,2,"N",16,5,18,"M",1,2,"R","","",18,0
2020,41884777,135542844,1,01-SEP-20,1,"N",16,5,43,"M",1,2,"R","","",43,0
2020,41880463,135542954,1,24-SEP-20,2,"N",16,5,34,"M",1,2,"R","","",34,0
2020,41880492,135540818,1,25-OCT-20,2,"N",5,5,16,"M",1,2,"R","R","",16,0
2020,41884621,135542481,1,07-NOV-20,3,"N",16,5,40,"F",1,2,"R","","",40,0
2020,41884981,135543314,2,13-OCT-20,1,"N",53,5,34,"F",1,2,"R","","",34,0
2020,41884980,135543314,1,13-OCT-20,1,"N",51,5,34,"M",1,2,"R","","",34,0
2020,41880624,135543376,1,24-OCT-20,1,"N",51,5,14,"F",1,2,"R","R","",14,0
2020,41885122,135543914,1,14-DEC-20,1,"N",16,5,22,"F",1,2,"N","","",22,0
2020,41880831,135547148,1,19-JAN-21,2,"N",45,5,29,"M",1,,"R","","",29,0
2020,41880862,135544164,1,17-SEP-20,3,"N",16,5,46,"F",2,,"N","","",46,0
2020,41880872,135547236,1,25-AUG-20,2,"N",16,5,27,"M",2,,"N","","",27,0
2020,41885649,135545354,1,29-SEP-20,3,"N",21,5,20,"M",2,2,"N","","",20,0
2020,41881447,135545391,1,23-DEC-20,2,"N",35,5,19,"F",1,,"U","","",19,0
2020,41881472,135548670,1,18-FEB-20,1,"N",39,5,40,"M",2,2,"R","","",40,0
2020,41885698,135545534,1,26-OCT-20,1,"N",16,5,29,"M",1,,"R","","",29,0
2020,41885722,135545613,1,14-MAY-20,2,"N",16,5,55,"M",0,,"U","","",55,0
2020,41881552,135545637,1,11-OCT-20,1,"N",16,5,28,"M",2,2,"R","","",28,0
2020,41849087,135491040,1,22-SEP-20,3,"N",35,5,32,"M",1,2,"N","","",32,0
2020,41879791,135541338,1,11-JAN-20,2,"N",51,5,25,"F",1,2,"R","","",25,0
2020,41879988,135541825,3,20-MAY-20,3,"N",16,5,19,"F",1,2,"N","","",19,20
2020,41879793,135541338,2,11-JAN-20,2,"N",51,5,29,"M",1,2,"R","","",29,0
2020,41879982,135541825,1,20-MAY-20,3,"N",16,5,18,"F",1,2,"N","","",18,19
2020,41849251,135541523,1,17-DEC-20,3,"N",21,5,35,"M",1,2,"R","","",35,0
2020,41880314,135542590,1,23-AUG-20,1,"N",51,5,27,"M",1,2,"R","","",27,0
2020,41879987,135541825,2,20-MAY-20,3,"N",16,5,19,"F",0,3,"N","","",19,20
2020,41880088,135542047,2,28-JUL-20,1,"N",16,5,41,"M",1,2,"R","","",41,0
2020,41880087,135542047,1,28-JUL-20,1,"N",16,5,35,"F",1,2,"R","","",35,0
2020,41884583,135542396,1,16-APR-20,3,"N",16,5,44,"M",1,,"R","","",44,0
2020,41884688,135540471,1,26-NOV-20,3,"N",44,5,21,"M",1,2,"N","","",21,0
2020,41880488,135543000,1,17-MAR-20,3,"N",51,5,40,"F",1,2,"","","",40,0
2020,41880454,135540739,1,14-SEP-20,1,"N",44,5,48,"M",1,2,"R","","",48,0
2020,41880480,135540799,1,21-OCT-20,2,"N",44,5,34,"F",1,2,"N","","",34,0
2020,41884960,135541082,1,04-OCT-20,2,"N",51,5,20,"F",1,2,"N","","",20,0
2020,41880773,135546961,1,13-DEC-20,2,"N",10,5,25,"M",1,1,"R","","",25,0
2020,41885126,135546998,1,17-DEC-20,1,"N",53,5,26,"M",2,2,"N","","",26,0
2020,41884551,135542333,1,27-JUN-20,1,"N",16,5,25,"M",1,,"U","","",25,0
2020,41884757,135540591,1,13-DEC-20,3,"N",27,5,48,"M",1,2,"R","","",48,0
2020,41885044,135546546,1,09-NOV-20,3,"N",21,5,42,"M",1,2,"R","","",42,0
2020,41885170,135547134,1,16-JAN-20,3,"N",16,5,30,"M",1,3,"N","","",30,0
2020,41885303,135544511,1,21-DEC-20,3,"N",21,5,44,"F",1,,"U","","",44,0
2020,41884635,135542531,2,03-FEB-20,3,"N",16,5,18,"M",1,2,"U","","",18,0
2020,41884634,135542531,1,03-FEB-20,3,"N",16,5,18,"F",0,,"R","","",18,0
2020,41884769,135542825,1,04-SEP-20,2,"N",35,5,23,"M",1,2,"R","","",23,0
2020,41880517,135540854,1,03-DEC-20,2,"N",51,5,19,"M",1,2,"R","","",19,0
2020,41884874,135543027,1,30-OCT-20,2,"N",51,5,15,"M",1,2,"R","R","",15,0
2020,41880559,135540961,1,21-FEB-21,2,"N",45,5,24,"M",4,2,"N","","",24,0
2020,41884939,135543193,1,14-DEC-20,3,"N",21,5,43,"F",1,2,"R","","",43,0
2020,41884945,135543215,1,25-SEP-20,1,"N",49,5,41,"F",1,2,"R","","",41,0
2020,41880604,135543327,1,14-OCT-20,2,"N",49,5,27,"F",1,2,"N","","",27,0
2020,41880747,135543792,1,02-DEC-20,1,"N",48,5,33,"M",1,2,"N","","",33,0
2020,41880833,135544119,1,22-JAN-21,3,"N",27,5,39,"M",1,,"R","","",39,0
2020,41881484,135548699,1,22-AUG-20,3,"N",16,5,22,"M",2,2,"R","","",22,0
2020,41885726,135548864,1,29-OCT-20,1,"N",39,5,29,"M",2,,"R","","",29,0
2020,41881548,135545634,1,22-JUL-20,1,"N",16,5,54,"F",1,2,"U","","",54,0
2020,41881554,135545639,1,26-AUG-20,1,"N",39,5,34,"M",2,2,"R","","",34,0
2020,41881566,135545667,1,28-DEC-20,3,"N",16,5,45,"M",0,,"R","","",45,0
2020,41885288,135544439,1,26-FEB-20,1,"N",39,5,35,"M",1,,"R","","",35,0
2020,41885317,135544541,1,20-DEC-20,2,"N",16,5,19,"F",2,,"N","","",19,0
2020,41881020,135547748,1,16-JUN-20,2,"N",16,5,22,"M",2,2,"U","","",22,0
2020,41885358,135544627,1,07-OCT-20,2,"N",16,5,23,"F",2,,"U","","",23,0
2020,41881039,135547776,1,01-DEC-20,3,"N",16,5,36,"M",1,2,"U","","",36,0
2020,41885397,135544712,1,13-NOV-20,1,"N",16,5,25,"M",2,,"N","","",25,0
2020,41885411,135544750,1,02-NOV-20,2,"N",16,5,26,"M",2,2,"U","","",26,0
2020,41881099,135544750,2,02-NOV-20,2,"N",16,5,27,"M",2,2,"U","","",27,0
2020,41881141,135544817,1,16-NOV-20,1,"N",16,5,30,"M",1,,"U","","",30,0
2020,41885442,135544819,2,02-MAR-20,3,"N",16,5,40,"M",1,2,"U","","",40,0
2020,41885443,135544819,1,02-MAR-20,3,"N",16,5,38,"F",1,2,"U","","",38,0
2020,41881262,135545110,1,01-JAN-20,1,"N",16,5,37,"F",1,2,"U","","",37,0
2020,41885543,135548289,1,16-DEC-20,2,"N",16,5,30,"M",0,,"U","","",30,0
2020,41881432,135548525,1,12-OCT-20,3,"N",21,5,37,"M",1,,"R","","",37,0
2020,41881433,135548525,2,12-OCT-20,3,"N",21,5,37,"M",1,,"R","","",37,0
2020,41885643,135545336,1,20-OCT-20,3,"N",16,5,52,"M",1,,"R","","",52,0
2020,41881475,135548672,1,08-NOV-20,2,"N",16,5,26,"M",1,,"N","","",26,0
2020,41879719,135538774,1,13-JUN-20,2,"N",51,5,21,"M",1,2,"R","","",21,0
2020,41879809,135541369,1,17-JUN-20,2,"N",8,5,46,"M",1,2,"R","","",46,0
2020,41849201,135541375,1,19-JUN-20,1,"N",51,5,15,"M",1,2,"R","R","",15,0
2020,41880016,135539614,1,02-JUN-20,1,"N",39,5,32,"M",1,2,"R","","",32,0
2020,41849417,135539614,2,02-JUN-20,1,"N",16,5,26,"M",1,,"R","","",26,0
2020,41880144,135542184,1,06-DEC-20,1,"N",51,5,38,"M",2,2,"R","","",38,0
2020,41884875,135543025,1,06-NOV-20,1,"N",51,5,43,"F",1,2,"R","","",43,0
2020,41885338,135544592,2,18-AUG-20,3,"N",16,5,19,"M",0,,"N","","",19,0
2020,41885340,135544592,3,18-AUG-20,3,"N",16,5,36,"M",1,,"N","","",36,0
2020,41885347,135547745,2,22-JUL-20,3,"N",16,5,22,"M",1,2,"U","","",22,0
2020,41881029,135547763,1,13-OCT-20,3,"N",16,5,21,"F",1,,"N","","",21,0
2020,41885365,135544642,1,15-DEC-20,3,"N",28,5,22,"M",1,2,"U","","",22,0
2020,41881059,135544671,1,29-JUL-20,2,"N",16,5,29,"M",1,2,"N","","",29,0
2020,41885383,135544681,2,03-MAR-20,2,"N",16,5,34,"M",1,2,"N","","",34,0
2020,41881064,135544681,1,03-MAR-20,2,"N",16,5,32,"M",1,2,"N","","",32,0
2020,41885406,135544743,1,11-AUG-20,2,"N",16,5,23,"F",2,2,"U","","",23,0
2020,41885441,135544814,1,23-NOV-20,1,"N",35,5,30,"F",1,2,"U","","",30,0
2020,41881149,135547969,1,12-NOV-20,3,"N",49,5,29,"M",1,2,"U","","",29,0
2020,41879728,135541124,1,03-DEC-20,2,"N",16,5,30,"M",1,2,"R","","",30,0
2020,38385014,124092883,1,09-FEB-20,1,"N",51,5,25,"M",2,2,"R","","",25,0
2020,38378796,124087224,1,07-FEB-20,1,"N",35,5,22,"M",1,2,"R","","",22,0
2020,38378797,124087236,1,06-FEB-20,1,"N",35,5,32,"M",1,2,"R","","",32,0
2020,38378809,124087308,1,06-FEB-20,1,"N",51,5,65,"M",1,2,"R","","",65,0
2020,38378828,124087361,1,06-FEB-20,3,"N",35,5,32,"M",1,2,"R","","",32,0
2020,38386908,124111561,2,26-MAR-20,3,"N",47,5,26,"M",1,2,"R","","",26,0
2020,38386907,124111561,1,26-MAR-20,3,"N",2,5,22,"F",1,2,"R","","",22,0
2020,38390035,124111868,1,20-MAR-20,3,"N",16,5,16,"F",1,3,"","R","",16,0
2020,38387002,124111868,2,20-MAR-20,3,"N",48,5,15,"M",2,,"","R","",15,0
2020,38387018,124106767,1,13-APR-20,3,"N",51,5,52,"M",1,2,"R","","",52,0
2020,38390055,124111937,1,21-MAR-20,3,"N",10,5,33,"M",1,,"R","","",33,0
2020,38390069,124111985,1,23-APR-20,1,"N",27,5,13,"M",1,2,"R","R","",13,0
2020,38390070,124111989,1,18-APR-20,3,"N",48,5,48,"M",1,2,"","","",48,0
2020,38387849,124114565,1,19-JAN-20,1,"N",23,5,30,"M",1,2,"R","","",30,0
2020,38390445,124114561,1,08-MAR-20,3,"C",27,5,25,"M",2,2,"R","","",25,0
2020,38387859,124114601,1,23-FEB-20,1,"N",16,5,37,"F",1,2,"U","","",37,0
2020,38387858,124114601,2,23-FEB-20,1,"N",16,5,26,"F",1,2,"U","","",26,0
2020,38387866,124114613,1,20-JAN-20,1,"N",11,5,25,"M",2,2,"N","","",25,0
2020,38388127,124115421,1,30-JAN-20,1,"N",16,5,18,"M",1,,"U","","",18,0
2020,38387913,124108132,1,09-MAR-20,1,"C",51,5,33,"M",1,2,"R","","",33,0
2020,38387918,124114747,1,29-FEB-20,1,"N",16,5,45,"M",1,2,"R","","",45,0
2020,38387927,124114778,1,29-FEB-20,3,"N",51,5,16,"F",1,2,"R","R","",16,0
2020,38390460,124114784,1,22-JAN-20,2,"N",16,5,18,"F",1,2,"R","","",18,0
2020,38387935,124108156,1,09-MAR-20,3,"C",51,5,61,"F",1,2,"N","","",61,0
2020,38388168,124115531,1,13-MAR-20,1,"N",27,5,28,"M",1,,"U","","",28,0
2020,38387961,124114921,1,28-FEB-20,2,"N",16,5,22,"M",1,2,"N","","",22,0
2020,41274422,133636244,1,01-DEC-20,1,"N",16,5,38,"M",1,2,"U","","",38,0
2020,38379322,124089586,1,04-FEB-20,2,"N",16,5,27,"M",2,2,"R","","",27,0
2020,38386826,124111266,1,13-MAR-20,3,"N",16,5,44,"M",1,2,"U","","",44,0
2020,38386829,124106403,1,02-MAR-20,3,"N",16,5,42,"M",1,2,"","","",42,0
2020,38389963,124111272,2,05-MAR-20,3,"N",40,5,24,"M",1,2,"","","",24,0
2020,38389962,124111272,1,05-MAR-20,3,"N",40,5,28,"M",1,,"","","",28,0
2020,38386833,124106412,2,05-MAR-20,2,"N",16,5,37,"F",1,2,"","","",37,0
2020,38389964,124106412,3,05-MAR-20,2,"N",16,5,28,"F",2,2,"","","",28,0
2020,38386832,124106412,1,05-MAR-20,3,"N",16,5,26,"M",2,2,"","","",26,0
2020,38386857,124111354,1,20-APR-20,3,"N",51,5,32,"M",1,2,"","","",32,0
2020,38386886,124111515,1,03-MAR-20,2,"N",16,5,29,"M",2,,"","","",29,0
2020,38386921,124111603,1,06-MAR-20,3,"M",48,5,24,"M",1,,"","","",24,0
2020,38386928,124111629,1,08-MAR-20,1,"N",44,5,38,"M",1,2,"R","","",38,0
2020,38387757,124114272,1,12-APR-20,2,"N",16,5,17,"M",1,,"","R","",17,0
2020,38390429,124114286,1,17-JAN-20,1,"N",51,5,24,"M",1,2,"R","","",24,0
2020,38387767,124114311,1,17-MAR-20,3,"N",36,5,52,"M",1,1,"","","",52,0
2020,38387433,124113038,1,30-JAN-20,1,"N",16,5,26,"M",1,2,"R","","",26,0
2020,38387653,124113937,1,12-FEB-20,1,"N",49,5,42,"M",1,2,"N","","",42,0
2020,38387689,124114058,1,13-JAN-20,2,"N",23,5,22,"F",1,2,"R","","",22,0
2020,38387690,124114058,2,13-JAN-20,2,"N",23,5,22,"F",1,2,"N","","",22,0
2020,38390419,124114110,1,21-FEB-20,3,"N",49,5,60,"M",1,2,"R","","",60,0
2020,38390420,124114142,1,17-FEB-20,2,"N",23,5,56,"M",1,2,"N","","",56,0
2020,38387748,124114241,1,06-MAR-20,3,"C",35,5,21,"M",1,2,"U","","",21,0
2020,38387754,124114263,1,28-MAR-20,3,"N",48,5,31,"F",1,,"","","",31,0
2020,38387789,124114378,1,16-MAR-20,1,"N",16,5,23,"M",2,2,"R","","",23,0
2020,38387852,124114572,1,18-MAR-20,2,"N",23,5,54,"M",1,2,"N","","",54,0
2020,38387863,124114611,1,22-FEB-20,3,"C",27,5,38,"M",2,3,"R","","",38,0
2020,38387878,124114644,1,20-JAN-20,1,"N",11,5,29,"M",2,2,"N","","",29,0
2020,38387887,124114678,1,15-JAN-20,1,"N",39,5,34,"M",2,2,"R","","",34,0
2020,38387890,124108111,1,20-MAR-20,1,"N",51,5,25,"F",1,2,"R","","",25,0
2020,38387911,124114726,1,05-MAR-20,3,"N",45,5,17,"M",2,,"U","R","",17,0
2020,38387917,124114745,1,05-MAR-20,3,"N",16,5,37,"M",1,,"R","","",37,0
2020,38387926,124114775,1,26-FEB-20,1,"N",27,5,22,"M",1,2,"N","","",22,0
2020,38388011,124115080,1,04-MAR-20,3,"N",16,5,21,"M",0,2,"U","","",21,0
2020,38387969,124114955,1,10-MAR-20,3,"C",27,5,53,"F",2,2,"R","","",53,0
2020,38387982,124114995,1,08-MAR-20,3,"N",45,5,31,"M",1,,"R","","",31,0
2020,40962549,132496340,1,16-FEB-20,1,"N",23,5,15,"M",2,2,"R","R","",15,0
2020,40962550,132496340,2,16-FEB-20,1,"N",23,5,16,"M",2,2,"R","R","",16,0
2020,40962554,132496348,1,18-FEB-20,1,"N",16,5,29,"F",2,2,"R","","",29,0
2020,40962556,132496351,2,17-FEB-20,1,"N",21,5,16,"F",1,1,"R","R","",16,0
2020,40962555,132496351,1,17-FEB-20,1,"C",21,5,14,"F",2,2,"R","R","",14,0
2020,40962566,132496362,1,22-FEB-20,1,"N",51,5,61,"M",2,2,"R","","",61,0
2020,40962574,132496370,1,22-FEB-20,1,"N",51,5,47,"M",1,2,"R","","",47,0
2020,40962576,132496372,1,22-FEB-20,1,"N",51,5,28,"M",1,2,"R","","",28,0
2020,40962579,132496379,1,23-FEB-20,1,"N",51,5,56,"F",2,2,"R","","",56,0
2020,40962582,132496383,1,23-FEB-20,1,"N",44,5,47,"M",2,2,"R","","",47,0
2020,40962594,132496427,1,26-FEB-20,1,"N",5,5,32,"M",2,2,"R","","",32,0
2020,40962607,132496450,1,27-FEB-20,1,"N",51,5,23,"M",2,2,"R","","",23,0
2020,40962629,132496485,1,29-FEB-20,1,"N",48,5,27,"M",2,2,"R","","",27,0
2020,40962651,132496546,1,03-MAR-20,1,"N",51,5,20,"M",1,2,"U","","",20,0
2020,40966277,132497324,1,27-JUN-20,1,"N",51,5,37,"M",2,2,"R","","",37,0
2020,40962973,132497547,1,29-JUL-20,1,"N",40,5,43,"M",1,2,"R","","",43,0
2020,40963044,132497836,1,03-AUG-20,1,"N",27,5,31,"F",1,2,"R","","",31,0
2020,40966335,132492438,1,03-AUG-20,1,"N",56,5,57,"M",4,2,"R","","",57,0
2020,38378944,124087896,1,05-FEB-20,1,"N",21,5,29,"F",2,2,"R","","",29,0
2020,38379182,124088977,1,04-FEB-20,1,"N",39,5,36,"M",1,2,"R","","",36,0
2020,38384897,124092322,1,26-FEB-20,1,"N",51,5,34,"M",2,2,"R","","",34,0
2020,38384910,124092355,1,25-FEB-20,1,"N",45,5,19,"F",2,2,"R","","",19,0
2020,38384912,124092355,3,25-FEB-20,1,"N",45,5,18,"M",2,2,"R","","",18,0
2020,38387462,124113120,1,03-MAR-20,1,"N",51,5,39,"M",1,2,"R","","",39,0
2020,38387488,124107544,1,09-FEB-20,3,"N",16,5,38,"F",1,2,"R","","",38,0
2020,38387492,124107550,1,22-JAN-20,3,"N",27,5,32,"M",1,2,"R","","",32,0
2020,38390337,124113574,1,03-MAR-20,3,"N",39,5,45,"M",1,2,"U","","",45,0
2020,38390367,124113761,2,11-JAN-20,1,"N",16,5,17,"M",1,2,"N","R","",17,0
2020,38390366,124113761,1,11-JAN-20,1,"N",16,5,22,"M",1,2,"N","","",22,0
2020,38387629,124107913,1,23-MAR-20,1,"N",51,5,33,"M",1,2,"R","","",33,0
2020,38387670,124113995,1,04-MAR-20,3,"C",16,5,54,"M",2,2,"R","","",54,0
2020,38387677,124114013,1,05-MAR-20,3,"C",45,5,37,"M",1,,"R","","",37,0
2020,38387692,124114065,1,12-MAR-20,2,"N",2,5,30,"M",1,2,"N","","",30,0
2020,38379446,124090100,1,03-FEB-20,2,"N",23,5,57,"F",2,2,"R","","",57,0
2020,38679763,125121761,1,13-MAY-20,1,"N",51,5,30,"F",2,,"U","","",30,0
2020,38679764,125121761,2,13-MAY-20,1,"N",51,5,35,"M",1,2,"U","","",35,0
2020,38378997,124088135,1,05-FEB-20,1,"N",16,5,29,"M",2,2,"R","","",29,0
2020,38379011,124088197,1,05-FEB-20,1,"N",51,5,18,"M",2,2,"R","","",18,0
2020,38387245,124107119,1,06-MAR-20,3,"N",46,5,22,"M",1,1,"R","","",22,0
2020,38387450,124113081,1,07-MAR-20,1,"N",16,5,41,"F",1,2,"U","","",41,0
2020,38390033,124111834,1,19-MAR-20,3,"N",51,5,46,"M",1,2,"N","","",46,0
2020,38386993,124106721,1,09-APR-20,3,"N",27,5,49,"M",1,1,"R","","",49,0
2020,38386999,124111855,1,20-MAR-20,1,"N",35,5,32,"F",1,2,"R","","",32,0
2020,38390354,124113704,1,09-FEB-20,1,"N",51,5,20,"M",4,2,"R","","",20,0
2020,38390085,124106869,2,26-MAR-20,3,"N",16,5,27,"F",1,2,"","","",27,0
2020,38387053,124106869,1,26-MAR-20,3,"N",16,5,44,"M",1,,"","","",44,0
2020,38387587,124113725,1,07-MAR-20,1,"N",51,5,35,"M",1,1,"","","",35,0
2020,38390370,124113795,1,10-FEB-20,1,"N",23,5,25,"F",1,2,"N","","",25,0
2020,38387610,124113799,1,09-MAR-20,3,"N",51,5,23,"M",2,2,"","","",23,0
2020,38387613,124113810,1,14-MAR-20,1,"N",45,5,45,"M",1,2,"N","","",45,0
2020,38387614,124113810,2,21-MAR-20,1,"N",45,5,45,"F",1,,"","","",45,0
2020,38387617,124113822,1,15-MAR-20,1,"N",16,5,29,"M",1,2,"","","",29,0
2020,38379920,124056696,1,15-JAN-20,2,"N",23,5,17,"F",2,2,"R","R","",17,0
2020,38379921,124056696,2,15-JAN-20,2,"N",23,5,17,"F",1,2,"N","R","",17,0
2020,38375299,124049545,1,02-MAR-20,1,"N",16,5,13,"M",2,2,"R","R","",13,0
2020,38379966,124056809,1,16-FEB-20,3,"N",35,5,26,"M",1,2,"R","","",26,0
2020,38379967,124056809,2,15-FEB-20,3,"N",16,5,43,"M",1,2,"R","","",43,0
2020,38375309,124056828,1,22-JAN-20,1,"N",44,5,15,"M",2,2,"R","R","",15,0
2020,38380012,124056893,1,06-FEB-20,1,"C",51,5,26,"F",2,2,"R","","",26,0
2020,38375338,124056933,1,06-FEB-20,1,"N",35,5,32,"M",1,2,"N","","",32,0
2020,38380042,124056944,1,09-FEB-20,3,"N",48,5,48,"F",1,2,"N","","",48,0
2020,38380049,124056952,1,10-JAN-20,1,"N",63,5,56,"M",2,2,"U","","",56,0
2020,38380171,124057163,1,03-FEB-20,1,"N",51,5,61,"M",1,2,"R","","",61,0
2020,38377351,124070624,1,14-FEB-20,1,"N",16,5,30,"M",2,2,"R","","",30,0
2020,38377355,124070643,1,03-JAN-20,1,"N",16,5,35,"M",2,2,"R","","",35,0
2020,38377361,124070661,1,03-JAN-20,1,"N",16,5,52,"M",2,2,"R","","",52,0
2020,40959632,132476139,1,10-OCT-20,1,"N",16,5,22,"M",1,,"R","","",22,0
2020,40959635,132476167,1,26-APR-20,3,"N",27,5,24,"M",1,2,"R","","",24,0
2020,40959637,132476164,1,09-NOV-20,3,"N",16,5,44,"F",1,2,"","","",44,0
2020,40959650,132476184,1,13-NOV-20,3,"N",51,5,26,"F",1,1,"R","","",26,0
2020,40959682,132476284,1,02-JUL-20,3,"N",16,5,16,"M",2,2,"","R","",16,0
2020,40958503,132476325,1,04-OCT-20,1,"C",35,5,33,"M",1,2,"","","",33,0
2020,40958527,132472658,1,06-NOV-20,1,"N",48,5,35,"M",1,2,"","","",35,0
2020,40958533,132472677,1,22-NOV-20,1,"N",51,5,48,"F",1,3,"","","",48,0
2020,40958547,132472750,1,01-NOV-20,3,"N",51,5,34,"M",1,,"U","","",34,0
2020,40959740,132476581,2,09-NOV-20,1,"C",27,5,37,"F",1,,"","","",37,0
2020,40959741,132476581,1,09-NOV-20,1,"C",27,5,60,"F",1,,"","","",60,0
2020,40958564,132472842,1,27-NOV-20,3,"N",51,5,53,"F",1,2,"N","","",53,0
2020,40958574,132472863,1,03-APR-20,3,"N",13,5,21,"M",2,2,"N","","",21,0
2020,40958581,132472883,1,22-JUN-20,2,"N",16,5,17,"F",1,2,"N","R","",17,0
2020,40958600,132472942,1,18-NOV-20,1,"C",27,5,13,"F",1,,"","R","",13,0
2020,40958598,132472943,1,12-JUL-20,1,"N",16,5,40,"M",1,2,"R","","",40,0
2020,40959811,132476883,1,31-AUG-20,1,"N",16,5,30,"M",1,2,"N","","",30,0
2020,40958627,132473049,1,08-NOV-20,3,"N",27,5,58,"M",1,2,"U","","",58,0
2020,38387700,124107992,1,05-MAR-20,1,"N",45,5,39,"M",1,,"R","","",39,0
2020,38387703,124114120,1,14-MAR-20,1,"N",16,5,23,"M",1,2,"N","","",23,0
2020,38387704,124114125,1,02-MAR-20,3,"N",45,5,40,"F",1,3,"","","",40,0
2020,38387736,124114202,1,15-JAN-20,1,"N",35,5,23,"M",2,2,"N","","",23,0
2020,38387805,124114436,1,23-MAR-20,2,"N",45,5,15,"M",1,,"R","R","",15,0
2020,38387812,124114453,1,08-FEB-20,2,"N",16,5,21,"M",0,2,"N","","",21,0
2020,38387809,124114454,1,24-MAR-20,3,"N",40,5,53,"M",1,2,"","","",53,0
2020,38390441,124114454,3,24-MAR-20,3,"N",40,5,27,"M",1,2,"","","",27,0
2020,38387811,124114454,4,24-MAR-20,3,"N",48,5,31,"M",1,2,"","","",31,0
2020,38387810,124114454,2,24-MAR-20,3,"N",40,5,38,"M",1,2,"","","",38,0
2020,38387844,124114548,1,18-MAR-20,1,"N",51,5,47,"M",1,2,"N","","",47,0
2020,38387824,124114488,1,11-MAR-20,3,"N",16,5,35,"F",1,,"U","","",35,0
